GeneID	Chr	Start	End	Strand	Length	GeneSymbol	EnsID	EnsID_short
ENSMUSG00000031822.20_Gse1	chr8	120228456	120581390	+	10351	Gse1	ENSMUSG00000031822.20	ENSMUSG00000031822
ENSMUSG00000031821.11_Gins2	chr8	120578633	120589304	-	4097	Gins2	ENSMUSG00000031821.11	ENSMUSG00000031821
ENSMUSG00000043687.15_1190005I06Rik	chr8	120608602	120647632	-	1083	1190005I06Rik	ENSMUSG00000043687.15	ENSMUSG00000043687
ENSMUSG00000097919.1_Gm27021	chr8	120608786	120668079	-	758	Gm27021	ENSMUSG00000097919.1	ENSMUSG00000097919
ENSMUSG00000031819.13_Emc8	chr8	120653914	120668121	-	6295	Emc8	ENSMUSG00000031819.13	ENSMUSG00000031819
ENSMUSG00000031818.12_Cox4i1	chr8	120668222	120674207	+	1550	Cox4i1	ENSMUSG00000031818.12	ENSMUSG00000031818
ENSMUSG00000041515.9_Irf8	chr8	120736358	120756694	+	7055	Irf8	ENSMUSG00000041515.9	ENSMUSG00000041515
ENSMUSG00000042812.5_Foxf1	chr8	121084386	121088144	+	2415	Foxf1	ENSMUSG00000042812.5	ENSMUSG00000042812
ENSMUSG00000031816.15_Mthfsd	chr8	121091628	121108327	-	10586	Mthfsd	ENSMUSG00000031816.15	ENSMUSG00000031816
ENSMUSG00000046714.7_Foxc2	chr8	121116171	121118895	+	2725	Foxc2	ENSMUSG00000046714.7	ENSMUSG00000046714
ENSMUSG00000097084.1_Foxl1	chr8	121127940	121130644	+	2705	Foxl1	ENSMUSG00000097084.1	ENSMUSG00000097084
ENSMUSG00000031809.10_1700018B08Rik	chr8	121530780	121544320	-	1294	1700018B08Rik	ENSMUSG00000031809.10	ENSMUSG00000031809
ENSMUSG00000052934.14_Fbxo31	chr8	121549440	121578806	-	5482	Fbxo31	ENSMUSG00000052934.14	ENSMUSG00000052934
ENSMUSG00000031812.16_Map1lc3b	chr8	121590361	121598046	+	7517	Map1lc3b	ENSMUSG00000031812.16	ENSMUSG00000031812
ENSMUSG00000061410.6_Zcchc14	chr8	121598703	121652901	-	7780	Zcchc14	ENSMUSG00000061410.6	ENSMUSG00000061410
ENSMUSG00000025318.13_Jph3	chr8	121729623	121794276	+	4457	Jph3	ENSMUSG00000025318.13	ENSMUSG00000025318
ENSMUSG00000040263.16_Klhdc4	chr8	121796313	121829569	-	3708	Klhdc4	ENSMUSG00000040263.16	ENSMUSG00000040263
ENSMUSG00000040010.10_Slc7a5	chr8	121881150	121907694	-	3663	Slc7a5	ENSMUSG00000040010.10	ENSMUSG00000040010
ENSMUSG00000025317.7_Car5a	chr8	121916126	121944904	-	1339	Car5a	ENSMUSG00000025317.7	ENSMUSG00000025317
ENSMUSG00000025316.16_Banp	chr8	121949750	122026177	+	6632	Banp	ENSMUSG00000025316.16	ENSMUSG00000025316
ENSMUSG00000049577.15_Zfpm1	chr8	122282141	122335761	+	3503	Zfpm1	ENSMUSG00000049577.15	ENSMUSG00000049577
ENSMUSG00000039079.1_Trhr2	chr8	122356967	122360746	-	1340	Trhr2	ENSMUSG00000039079.1	ENSMUSG00000039079
ENSMUSG00000017478.15_Zc3h18	chr8	122376609	122417359	+	9190	Zc3h18	ENSMUSG00000017478.15	ENSMUSG00000017478
ENSMUSG00000046108.3_Il17c	chr8	122422020	122423639	+	719	Il17c	ENSMUSG00000046108.3	ENSMUSG00000046108
ENSMUSG00000006519.11_Cyba	chr8	122424776	122432908	-	1039	Cyba	ENSMUSG00000006519.11	ENSMUSG00000006519
ENSMUSG00000006517.5_Mvd	chr8	122433601	122443396	-	1859	Mvd	ENSMUSG00000006517.5	ENSMUSG00000006517
ENSMUSG00000006587.6_Snai3	chr8	122454208	122460733	-	1628	Snai3	ENSMUSG00000006587.6	ENSMUSG00000006587
ENSMUSG00000014470.4_Rnf166	chr8	122466147	122476064	-	1985	Rnf166	ENSMUSG00000014470.4	ENSMUSG00000014470
ENSMUSG00000049482.16_Ctu2	chr8	122476143	122481744	+	5164	Ctu2	ENSMUSG00000049482.16	ENSMUSG00000049482
ENSMUSG00000014444.17_Piezo1	chr8	122481698	122551329	-	9935	Piezo1	ENSMUSG00000014444.17	ENSMUSG00000014444
ENSMUSG00000006585.3_Cdt1	chr8	122568015	122573128	+	3140	Cdt1	ENSMUSG00000006585.3	ENSMUSG00000006585
ENSMUSG00000006589.8_Aprt	chr8	122574635	122576890	-	1615	Aprt	ENSMUSG00000006589.8	ENSMUSG00000006589
ENSMUSG00000015027.11_Galns	chr8	122578242	122611463	-	2650	Galns	ENSMUSG00000015027.11	ENSMUSG00000015027
ENSMUSG00000015013.9_Trappc2l	chr8	122611640	122616660	+	1950	Trappc2l	ENSMUSG00000015013.9	ENSMUSG00000015013
ENSMUSG00000069867.3_Pabpn1l	chr8	122619471	122622739	-	1193	Pabpn1l	ENSMUSG00000069867.3	ENSMUSG00000069867
ENSMUSG00000006362.16_Cbfa2t3	chr8	122625141	122699109	-	8373	Cbfa2t3	ENSMUSG00000006362.16	ENSMUSG00000006362
ENSMUSG00000015016.8_Acsf3	chr8	122775486	122817880	+	3747	Acsf3	ENSMUSG00000015016.8	ENSMUSG00000015016
ENSMUSG00000031962.6_Cdh15	chr8	122847966	122867397	+	3251	Cdh15	ENSMUSG00000031962.6	ENSMUSG00000031962
ENSMUSG00000035569.17_Ankrd11	chr8	122883822	123042020	-	16580	Ankrd11	ENSMUSG00000035569.17	ENSMUSG00000035569
ENSMUSG00000000738.18_Spg7	chr8	123062942	123097760	+	4518	Spg7	ENSMUSG00000000738.18	ENSMUSG00000000738
ENSMUSG00000000740.12_Rpl13	chr8	123102350	123105244	+	2595	Rpl13	ENSMUSG00000000740.12	ENSMUSG00000000740
ENSMUSG00000034796.14_Cpne7	chr8	123117374	123135180	+	5268	Cpne7	ENSMUSG00000034796.14	ENSMUSG00000034796
ENSMUSG00000000739.14_Sult5a1	chr8	123140192	123158270	-	4419	Sult5a1	ENSMUSG00000000739.14	ENSMUSG00000000739
ENSMUSG00000019278.5_Dpep1	chr8	123186242	123201812	+	2486	Dpep1	ENSMUSG00000019278.5	ENSMUSG00000019278
ENSMUSG00000000743.9_Chmp1a	chr8	123204264	123212760	-	3260	Chmp1a	ENSMUSG00000000743.9	ENSMUSG00000000743
ENSMUSG00000048478.7_Spata33	chr8	123212832	123222045	+	4303	Spata33	ENSMUSG00000048478.7	ENSMUSG00000048478
ENSMUSG00000033862.7_Cdk10	chr8	123224842	123232250	+	4304	Cdk10	ENSMUSG00000033862.7	ENSMUSG00000033862
ENSMUSG00000033594.11_Spata2l	chr8	123229801	123236209	-	3591	Spata2l	ENSMUSG00000033594.11	ENSMUSG00000033594
ENSMUSG00000001062.18_Vps9d1	chr8	123242356	123254222	-	5153	Vps9d1	ENSMUSG00000001062.18	ENSMUSG00000001062
ENSMUSG00000001065.15_Zfp276	chr8	123254195	123269745	+	5530	Zfp276	ENSMUSG00000001065.15	ENSMUSG00000001065
ENSMUSG00000032815.16_Fanca	chr8	123268300	123318576	-	8761	Fanca	ENSMUSG00000032815.16	ENSMUSG00000032815
ENSMUSG00000010154.7_Spire2	chr8	123332713	123369515	+	2510	Spire2	ENSMUSG00000010154.7	ENSMUSG00000010154
ENSMUSG00000001472.17_Tcf25	chr8	123373753	123403806	+	5390	Tcf25	ENSMUSG00000001472.17	ENSMUSG00000001472
ENSMUSG00000074037.3_Mc1r	chr8	123407107	123410744	+	3638	Mc1r	ENSMUSG00000074037.3	ENSMUSG00000074037
ENSMUSG00000062380.4_Tubb3	chr8	123411424	123421094	+	1868	Tubb3	ENSMUSG00000062380.4	ENSMUSG00000062380
ENSMUSG00000001482.15_Def8	chr8	123423527	123463270	+	4408	Def8	ENSMUSG00000001482.15	ENSMUSG00000001482
ENSMUSG00000031967.15_Afg3l1	chr8	123477903	123503916	+	4757	Afg3l1	ENSMUSG00000031967.15	ENSMUSG00000031967
ENSMUSG00000031970.16_Dbndd1	chr8	123504718	123515390	-	2645	Dbndd1	ENSMUSG00000031970.16	ENSMUSG00000031970
ENSMUSG00000040220.10_Gas8	chr8	123518834	123536650	+	4012	Gas8	ENSMUSG00000040220.10	ENSMUSG00000040220
ENSMUSG00000039960.5_Rhou	chr8	123653929	123663884	+	3806	Rhou	ENSMUSG00000039960.5	ENSMUSG00000039960
ENSMUSG00000019478.16_Rab4a	chr8	123805985	123835287	+	1757	Rab4a	ENSMUSG00000019478.16	ENSMUSG00000019478
ENSMUSG00000031971.15_Ccsap	chr8	123840831	123860209	-	2767	Ccsap	ENSMUSG00000031971.15	ENSMUSG00000031971
ENSMUSG00000031972.5_Acta1	chr8	123891769	123894751	-	1536	Acta1	ENSMUSG00000031972.5	ENSMUSG00000031972
ENSMUSG00000039509.8_Nup133	chr8	123897123	123949265	-	7029	Nup133	ENSMUSG00000039509.8	ENSMUSG00000039509
ENSMUSG00000031974.8_Abcb10	chr8	123952459	123983122	-	4306	Abcb10	ENSMUSG00000031974.8	ENSMUSG00000031974
ENSMUSG00000038697.15_Taf5l	chr8	123996318	124021397	-	3570	Taf5l	ENSMUSG00000038697.15	ENSMUSG00000038697
ENSMUSG00000031976.14_Urb2	chr8	124021508	124048504	+	6153	Urb2	ENSMUSG00000031976.14	ENSMUSG00000031976
ENSMUSG00000089704.9_Galnt2	chr8	124231391	124345724	+	4282	Galnt2	ENSMUSG00000089704.9	ENSMUSG00000089704
ENSMUSG00000050751.14_Pgbd5	chr8	124369049	124439658	-	4197	Pgbd5	ENSMUSG00000050751.14	ENSMUSG00000050751
ENSMUSG00000031979.17_Cog2	chr8	124520767	124552008	+	4778	Cog2	ENSMUSG00000031979.17	ENSMUSG00000031979
ENSMUSG00000031980.9_Agt	chr8	124556534	124569706	-	1891	Agt	ENSMUSG00000031980.9	ENSMUSG00000031980
ENSMUSG00000031981.7_Capn9	chr8	124576111	124618731	+	2414	Capn9	ENSMUSG00000031981.7	ENSMUSG00000031981
ENSMUSG00000031983.7_2310022B05Rik	chr8	124635756	124663369	-	3307	2310022B05Rik	ENSMUSG00000031983.7	ENSMUSG00000031983
ENSMUSG00000037300.18_Ttc13	chr8	124671333	124721978	-	10285	Ttc13	ENSMUSG00000037300.18	ENSMUSG00000037300
ENSMUSG00000031982.5_Arv1	chr8	124722139	124734123	+	1652	Arv1	ENSMUSG00000031982.5	ENSMUSG00000031982
ENSMUSG00000043068.6_Fam89a	chr8	124740257	124751832	-	1338	Fam89a	ENSMUSG00000043068.6	ENSMUSG00000043068
ENSMUSG00000036913.15_Trim67	chr8	124793092	124834702	+	8744	Trim67	ENSMUSG00000036913.15	ENSMUSG00000036913
ENSMUSG00000031984.8_2810004N23Rik	chr8	124836945	124863120	-	6324	2810004N23Rik	ENSMUSG00000031984.8	ENSMUSG00000031984
ENSMUSG00000031985.9_Gnpat	chr8	124863033	124890057	+	3587	Gnpat	ENSMUSG00000031985.9	ENSMUSG00000031985
ENSMUSG00000074030.3_Exoc8	chr8	124893108	124897705	-	4598	Exoc8	ENSMUSG00000074030.3	ENSMUSG00000074030
ENSMUSG00000031986.6_Sprtn	chr8	124897886	124903065	+	4711	Sprtn	ENSMUSG00000031986.6	ENSMUSG00000031986
ENSMUSG00000031987.6_Egln1	chr8	124908587	124949324	-	3594	Egln1	ENSMUSG00000031987.6	ENSMUSG00000031987
ENSMUSG00000056820.7_Tsnax	chr8	125012997	125034192	+	3917	Tsnax	ENSMUSG00000056820.7	ENSMUSG00000056820
ENSMUSG00000043051.17_Disc1	chr8	125054195	125261858	+	3804	Disc1	ENSMUSG00000043051.17	ENSMUSG00000043051
ENSMUSG00000001995.9_Sipa1l2	chr8	125418063	125569756	-	9617	Sipa1l2	ENSMUSG00000001995.9	ENSMUSG00000001995
ENSMUSG00000050930.5_Map10	chr8	125669818	125673359	+	3542	Map10	ENSMUSG00000050930.5	ENSMUSG00000050930
ENSMUSG00000031851.14_Ntpcr	chr8	125729963	125747809	+	2673	Ntpcr	ENSMUSG00000031851.14	ENSMUSG00000031851
ENSMUSG00000060212.13_Pcnx2	chr8	125751508	125898317	-	9574	Pcnx2	ENSMUSG00000060212.13	ENSMUSG00000060212
ENSMUSG00000031853.5_Map3k21	chr8	125910450	125947440	+	5693	Map3k21	ENSMUSG00000031853.5	ENSMUSG00000031853
ENSMUSG00000033998.9_Kcnk1	chr8	125995170	126030683	+	2235	Kcnk1	ENSMUSG00000033998.9	ENSMUSG00000033998
ENSMUSG00000057060.7_Slc35f3	chr8	126298558	126395482	+	2309	Slc35f3	ENSMUSG00000057060.7	ENSMUSG00000057060
ENSMUSG00000051671.7_Coa6	chr8	126422515	126425345	+	747	Coa6	ENSMUSG00000051671.7	ENSMUSG00000051671
ENSMUSG00000090290.2_Tarbp1	chr8	126425329	126475065	-	6383	Tarbp1	ENSMUSG00000090290.2	ENSMUSG00000090290
ENSMUSG00000051495.7_Irf2bp2	chr8	126588296	126593986	-	5080	Irf2bp2	ENSMUSG00000051495.7	ENSMUSG00000051495
ENSMUSG00000093904.2_Tomm20	chr8	126930667	126945840	-	4906	Tomm20	ENSMUSG00000093904.2	ENSMUSG00000093904
ENSMUSG00000033931.9_Rbm34	chr8	126947172	126971071	-	4970	Rbm34	ENSMUSG00000033931.9	ENSMUSG00000033931
ENSMUSG00000025812.17_Pard3	chr8	127063893	127611970	+	14506	Pard3	ENSMUSG00000025812.17	ENSMUSG00000025812
ENSMUSG00000025810.9_Nrp1	chr8	128358604	128503363	+	9785	Nrp1	ENSMUSG00000025810.9	ENSMUSG00000025810
ENSMUSG00000025809.15_Itgb1	chr8	128685654	128733200	+	4081	Itgb1	ENSMUSG00000025809.15	ENSMUSG00000025809
ENSMUSG00000025808.17_Ccdc7a	chr8	128734235	129065512	-	6578	Ccdc7a	ENSMUSG00000025808.17	ENSMUSG00000025808
ENSMUSG00000102141.1_Gm3952	chr8	128745963	128798694	-	573	Gm3952	ENSMUSG00000102141.1	ENSMUSG00000102141
ENSMUSG00000056018.14_Ccdc7b	chr8	129067134	129183731	+	2272	Ccdc7b	ENSMUSG00000056018.14	ENSMUSG00000056018
ENSMUSG00000078840.1_Gm10999	chr8	129129097	129131661	-	207	Gm10999	ENSMUSG00000078840.1	ENSMUSG00000078840
ENSMUSG00000071302.10_2610044O15Rik8	chr8	129216354	129234368	-	3859	2610044O15Rik8	ENSMUSG00000071302.10	ENSMUSG00000071302
ENSMUSG00000091028.1_Gm10722	chr9	3000922	3002330	+	651	Gm10722	ENSMUSG00000091028.1	ENSMUSG00000091028
ENSMUSG00000096385.7_Gm11168	chr9	3003346	3006948	+	1892	Gm11168	ENSMUSG00000096385.7	ENSMUSG00000096385
ENSMUSG00000096519.1_Gm10721	chr9	3013140	3014344	+	669	Gm10721	ENSMUSG00000096519.1	ENSMUSG00000096519
ENSMUSG00000074564.3_Gm10720	chr9	3015654	3017210	+	669	Gm10720	ENSMUSG00000074564.3	ENSMUSG00000074564
ENSMUSG00000095547.1_Gm10719	chr9	3017408	3021593	+	1800	Gm10719	ENSMUSG00000095547.1	ENSMUSG00000095547
ENSMUSG00000095186.1_Gm10718	chr9	3023547	3025218	+	681	Gm10718	ENSMUSG00000095186.1	ENSMUSG00000095186
ENSMUSG00000095891.7_Gm10717	chr9	3025417	3033289	+	3856	Gm10717	ENSMUSG00000095891.7	ENSMUSG00000095891
ENSMUSG00000096736.1_Gm17535	chr9	3034599	3035805	+	672	Gm17535	ENSMUSG00000096736.1	ENSMUSG00000096736
ENSMUSG00000096201.1_Gm10715	chr9	3036877	3038316	+	935	Gm10715	ENSMUSG00000096201.1	ENSMUSG00000096201
ENSMUSG00000025899.14_Alkbh8	chr9	3335140	3386175	+	8740	Alkbh8	ENSMUSG00000025899.14	ENSMUSG00000025899
ENSMUSG00000025898.6_Cwf19l2	chr9	3403592	3479236	+	10536	Cwf19l2	ENSMUSG00000025898.6	ENSMUSG00000025898
ENSMUSG00000041624.10_Gucy1a2	chr9	3532778	3894736	+	6650	Gucy1a2	ENSMUSG00000041624.10	ENSMUSG00000041624
ENSMUSG00000025894.11_Aasdhppt	chr9	4294793	4309469	-	2847	Aasdhppt	ENSMUSG00000025894.11	ENSMUSG00000025894
ENSMUSG00000025893.8_Kbtbd3	chr9	4309833	4331711	+	2336	Kbtbd3	ENSMUSG00000025893.8	ENSMUSG00000025893
ENSMUSG00000041124.11_Msantd4	chr9	4376562	4386870	+	4647	Msantd4	ENSMUSG00000041124.11	ENSMUSG00000041124
ENSMUSG00000025892.16_Gria4	chr9	4417896	4796142	-	6305	Gria4	ENSMUSG00000025892.16	ENSMUSG00000025892
ENSMUSG00000025888.5_Casp1	chr9	5298517	5307265	+	1497	Casp1	ENSMUSG00000025888.5	ENSMUSG00000025888
ENSMUSG00000033538.13_Casp4	chr9	5308828	5336783	+	3710	Casp4	ENSMUSG00000033538.13	ENSMUSG00000033538
ENSMUSG00000025887.10_Casp12	chr9	5345430	5373032	+	3840	Casp12	ENSMUSG00000025887.10	ENSMUSG00000025887
ENSMUSG00000032006.15_Pdgfd	chr9	6168584	6378845	+	3154	Pdgfd	ENSMUSG00000032006.15	ENSMUSG00000032006
ENSMUSG00000047619.5_Ddi1	chr9	6262733	6269846	-	7114	Ddi1	ENSMUSG00000047619.5	ENSMUSG00000047619
ENSMUSG00000047193.16_Dync2h1	chr9	6928503	7184446	-	16348	Dync2h1	ENSMUSG00000047193.16	ENSMUSG00000047193
ENSMUSG00000032002.10_Dcun1d5	chr9	7184520	7207040	+	3077	Dcun1d5	ENSMUSG00000032002.10	ENSMUSG00000032002
ENSMUSG00000050578.10_Mmp13	chr9	7272514	7283331	+	2673	Mmp13	ENSMUSG00000050578.10	ENSMUSG00000050578
ENSMUSG00000049723.14_Mmp12	chr9	7344381	7369499	+	7237	Mmp12	ENSMUSG00000049723.14	ENSMUSG00000049723
ENSMUSG00000041620.8_Mmp1b	chr9	7368239	7388047	-	1449	Mmp1b	ENSMUSG00000041620.8	ENSMUSG00000041620
ENSMUSG00000043613.8_Mmp3	chr9	7445822	7455975	+	1801	Mmp3	ENSMUSG00000043613.8	ENSMUSG00000043613
ENSMUSG00000047562.3_Mmp10	chr9	7502352	7510240	+	1722	Mmp10	ENSMUSG00000047562.3	ENSMUSG00000047562
ENSMUSG00000005800.3_Mmp8	chr9	7558456	7568485	+	2425	Mmp8	ENSMUSG00000005800.3	ENSMUSG00000005800
ENSMUSG00000070323.11_Mmp27	chr9	7571396	7581415	+	2210	Mmp27	ENSMUSG00000070323.11	ENSMUSG00000070323
ENSMUSG00000018620.3_Mmp20	chr9	7628231	7674979	+	3287	Mmp20	ENSMUSG00000018620.3	ENSMUSG00000018620
ENSMUSG00000018623.9_Mmp7	chr9	7692090	7699585	+	1068	Mmp7	ENSMUSG00000018623.9	ENSMUSG00000018623
ENSMUSG00000050912.15_Tmem123	chr9	7764041	7794333	+	3109	Tmem123	ENSMUSG00000050912.15	ENSMUSG00000050912
ENSMUSG00000057367.12_Birc2	chr9	7818227	7837057	-	4580	Birc2	ENSMUSG00000057367.12	ENSMUSG00000057367
ENSMUSG00000032000.17_Birc3	chr9	7848699	7873170	-	5009	Birc3	ENSMUSG00000032000.17	ENSMUSG00000032000
ENSMUSG00000053110.13_Yap1	chr9	7931999	8004588	-	9257	Yap1	ENSMUSG00000053110.13	ENSMUSG00000053110
ENSMUSG00000053070.5_9230110C19Rik	chr9	8021672	8042813	-	1592	9230110C19Rik	ENSMUSG00000053070.5	ENSMUSG00000053070
ENSMUSG00000040729.7_Cep126	chr9	8076461	8134294	-	4616	Cep126	ENSMUSG00000040729.7	ENSMUSG00000040729
ENSMUSG00000031997.9_Trpc6	chr9	8544142	8680741	+	5066	Trpc6	ENSMUSG00000031997.9	ENSMUSG00000031997
ENSMUSG00000031870.16_Pgr	chr9	8899833	8968611	+	8546	Pgr	ENSMUSG00000031870.16	ENSMUSG00000031870
ENSMUSG00000078117.2_Gm16485	chr9	8971791	8975773	+	3983	Gm16485	ENSMUSG00000078117.2	ENSMUSG00000078117
ENSMUSG00000050730.17_Arhgap42	chr9	8994329	9239101	-	7215	Arhgap42	ENSMUSG00000050730.17	ENSMUSG00000050730
ENSMUSG00000039488.15_Cntn5	chr9	9660891	10904726	-	4531	Cntn5	ENSMUSG00000039488.15	ENSMUSG00000039488
ENSMUSG00000079083.3_Jrkl	chr9	13242607	13245829	-	3223	Jrkl	ENSMUSG00000079083.3	ENSMUSG00000079083
ENSMUSG00000079084.10_Ccdc82	chr9	13246955	13292520	+	9835	Ccdc82	ENSMUSG00000079084.10	ENSMUSG00000079084
ENSMUSG00000031925.17_Maml2	chr9	13297957	13709388	+	6598	Maml2	ENSMUSG00000031925.17	ENSMUSG00000031925
ENSMUSG00000031918.16_Mtmr2	chr9	13748410	13806481	+	4913	Mtmr2	ENSMUSG00000031918.16	ENSMUSG00000031918
ENSMUSG00000031922.12_Cep57	chr9	13807792	13826991	-	4180	Cep57	ENSMUSG00000031922.12	ENSMUSG00000031922
ENSMUSG00000037808.13_Fam76b	chr9	13827716	13854987	+	4667	Fam76b	ENSMUSG00000037808.13	ENSMUSG00000037808
ENSMUSG00000032009.8_Sesn3	chr9	14275067	14325817	+	15269	Sesn3	ENSMUSG00000032009.8	ENSMUSG00000032009
ENSMUSG00000037419.9_Endod1	chr9	14353990	14381507	-	4645	Endod1	ENSMUSG00000037419.9	ENSMUSG00000037419
ENSMUSG00000053914.9_Kdm4d	chr9	14462548	14500482	-	2861	Kdm4d	ENSMUSG00000053914.9	ENSMUSG00000053914
ENSMUSG00000004096.9_Cwc15	chr9	14500617	14510365	+	1571	Cwc15	ENSMUSG00000004096.9	ENSMUSG00000004096
ENSMUSG00000013076.17_Amotl1	chr9	14541966	14645056	-	10064	Amotl1	ENSMUSG00000013076.17	ENSMUSG00000013076
ENSMUSG00000036912.17_Piwil4	chr9	14696230	14740721	-	5385	Piwil4	ENSMUSG00000036912.17	ENSMUSG00000036912
ENSMUSG00000049307.6_Fut4	chr9	14748320	14752393	-	4074	Fut4	ENSMUSG00000049307.6	ENSMUSG00000049307
ENSMUSG00000031927.9_1700012B09Rik	chr9	14756587	14771013	-	819	1700012B09Rik	ENSMUSG00000031927.9	ENSMUSG00000031927
ENSMUSG00000031931.4_Ankrd49	chr9	14779618	14784856	-	5239	Ankrd49	ENSMUSG00000031931.4	ENSMUSG00000031931
ENSMUSG00000031928.15_Mre11a	chr9	14784654	14834646	+	5927	Mre11a	ENSMUSG00000031928.15	ENSMUSG00000031928
ENSMUSG00000031932.14_Gpr83	chr9	14860210	14870310	+	5095	Gpr83	ENSMUSG00000031932.14	ENSMUSG00000031932
ENSMUSG00000031933.17_Izumo1r	chr9	14885814	14903949	-	2320	Izumo1r	ENSMUSG00000031933.17	ENSMUSG00000031933
ENSMUSG00000031934.14_Panx1	chr9	15002128	15045478	-	6030	Panx1	ENSMUSG00000031934.14	ENSMUSG00000031934
ENSMUSG00000031936.9_Hephl1	chr9	15051841	15112108	-	5261	Hephl1	ENSMUSG00000031936.9	ENSMUSG00000031936
ENSMUSG00000031937.7_Vstm5	chr9	15239045	15259416	+	1991	Vstm5	ENSMUSG00000031937.7	ENSMUSG00000031937
ENSMUSG00000031935.9_Med17	chr9	15260351	15279931	-	4230	Med17	ENSMUSG00000031935.9	ENSMUSG00000031935
ENSMUSG00000031938.15_4931406C07Rik	chr9	15283337	15306448	-	10871	4931406C07Rik	ENSMUSG00000031938.15	ENSMUSG00000031938
ENSMUSG00000031939.16_Taf1d	chr9	15306214	15316978	+	8949	Taf1d	ENSMUSG00000031939.16	ENSMUSG00000031939
ENSMUSG00000046111.17_Cep295	chr9	15316915	15357788	-	16238	Cep295	ENSMUSG00000046111.17	ENSMUSG00000046111
ENSMUSG00000058173.12_Smco4	chr9	15493432	15545257	+	1173	Smco4	ENSMUSG00000058173.12	ENSMUSG00000058173
ENSMUSG00000039977.16_Deup1	chr9	15559864	15627933	-	3311	Deup1	ENSMUSG00000039977.16	ENSMUSG00000039977
ENSMUSG00000043885.14_Slc36a4	chr9	15709738	15738579	+	6540	Slc36a4	ENSMUSG00000043885.14	ENSMUSG00000043885
ENSMUSG00000050901.6_Mtnr1b	chr9	15824528	15874460	-	1835	Mtnr1b	ENSMUSG00000050901.6	ENSMUSG00000050901
ENSMUSG00000074505.5_Fat3	chr9	15910189	16501285	-	21478	Fat3	ENSMUSG00000074505.5	ENSMUSG00000074505
ENSMUSG00000001774.8_Chordc1	chr9	18292125	18317442	+	7498	Chordc1	ENSMUSG00000001774.8	ENSMUSG00000001774
ENSMUSG00000043943.14_Naalad2	chr9	18321951	18402974	-	4749	Naalad2	ENSMUSG00000043943.14	ENSMUSG00000043943
ENSMUSG00000074502.4_Ubtfl1	chr9	18404418	18410742	+	4432	Ubtfl1	ENSMUSG00000074502.4	ENSMUSG00000074502
ENSMUSG00000047508.9_Mbd3l2	chr9	18430654	18446312	+	2168	Mbd3l2	ENSMUSG00000047508.9	ENSMUSG00000047508
ENSMUSG00000074500.11_Zfp558	chr9	18455575	18478263	-	3535	Zfp558	ENSMUSG00000074500.11	ENSMUSG00000074500
ENSMUSG00000038691.5_Mbd3l1	chr9	18478359	18485292	+	870	Mbd3l1	ENSMUSG00000038691.5	ENSMUSG00000038691
ENSMUSG00000109564.1_Muc16	chr9	18495455	18674530	-	26350	Muc16	ENSMUSG00000109564.1	ENSMUSG00000109564
ENSMUSG00000054141.5_Olfr24	chr9	18751507	18763986	-	4393	Olfr24	ENSMUSG00000054141.5	ENSMUSG00000054141
ENSMUSG00000078116.4_Olfr828	chr9	18814728	18819526	-	1689	Olfr828	ENSMUSG00000078116.4	ENSMUSG00000078116
ENSMUSG00000051414.5_Olfr829	chr9	18854933	18859080	+	2604	Olfr829	ENSMUSG00000051414.5	ENSMUSG00000051414
ENSMUSG00000062868.4_Olfr830	chr9	18874693	18876276	+	3105	Olfr830	ENSMUSG00000062868.4	ENSMUSG00000062868
ENSMUSG00000095957.2_Olfr832	chr9	18937122	18945588	+	4435	Olfr832	ENSMUSG00000095957.2	ENSMUSG00000095957
ENSMUSG00000095525.1_Olfr834	chr9	18987990	18988928	+	939	Olfr834	ENSMUSG00000095525.1	ENSMUSG00000095525
ENSMUSG00000045204.4_Olfr835	chr9	19032735	19036060	+	2690	Olfr835	ENSMUSG00000045204.4	ENSMUSG00000045204
ENSMUSG00000059303.6_Olfr836	chr9	19120382	19121911	+	5080	Olfr836	ENSMUSG00000059303.6	ENSMUSG00000059303
ENSMUSG00000110621.3_Olfr837	chr9	19136317	19140641	+	3812	Olfr837	ENSMUSG00000110621.3	ENSMUSG00000110621
ENSMUSG00000110519.2_Olfr839-ps1	chr9	19168407	19177312	-	7759	Olfr839-ps1	ENSMUSG00000110519.2	ENSMUSG00000110519
ENSMUSG00000048391.3_Olfr843	chr9	19242956	19251987	-	7509	Olfr843	ENSMUSG00000048391.3	ENSMUSG00000048391
ENSMUSG00000061614.5_Olfr845	chr9	19336457	19339400	+	3572	Olfr845	ENSMUSG00000061614.5	ENSMUSG00000061614
ENSMUSG00000058692.4_Olfr846	chr9	19357065	19364005	-	4342	Olfr846	ENSMUSG00000058692.4	ENSMUSG00000058692
ENSMUSG00000059821.6_Olfr847	chr9	19373668	19378669	-	2385	Olfr847	ENSMUSG00000059821.6	ENSMUSG00000059821
ENSMUSG00000052182.4_Olfr849	chr9	19440266	19441853	+	6140	Olfr849	ENSMUSG00000052182.4	ENSMUSG00000052182
ENSMUSG00000094535.2_Olfr850	chr9	19477301	19478248	-	948	Olfr850	ENSMUSG00000094535.2	ENSMUSG00000094535
ENSMUSG00000052625.8_Olfr851	chr9	19493295	19497688	+	7123	Olfr851	ENSMUSG00000052625.8	ENSMUSG00000052625
